CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Country,AvgBasketSize,log_Recency,log_Frequency,log_Monetary,log_TotalItems,log_UniqueProducts
15238,29,3,1071.99,21.4398,692,49,United Kingdom,230.66666666666666,3.4011973816621555,1.3862943611198906,6.978204422922778,6.541029999189903,3.912023005428146
15239,10,2,780.59,15.930408163265307,594,48,United Kingdom,297.0,2.3978952727983707,1.0986122886681098,6.661330306378558,6.38856140554563,3.8918202981106265
15240,45,12,4459.98,19.910625,3214,134,United Kingdom,267.8333333333333,3.828641396489095,2.5649493574615367,8.403123751818507,8.07558263667172,4.90527477843843
15241,67,11,3050.16,16.57695652173913,3328,120,United Kingdom,302.54545454545456,4.219507705176107,2.4849066497880004,8.023277125163998,8.110427237575024,4.795790545596741
15242,422,1,302.04,75.51,196,4,United Kingdom,196.0,6.0473721790462776,0.6931471805599453,5.713864809997713,5.2832037287379885,1.6094379124341003
15243,74,2,927.2800000000001,15.201311475409838,543,56,United Kingdom,271.5,4.31748811353631,1.0986122886681098,6.833333411414558,6.298949246855942,4.04305126783455
15244,65,3,912.08,19.00166666666667,472,44,United Kingdom,157.33333333333334,4.189654742026425,1.3862943611198906,6.816823499976432,6.159095388491933,3.8066624897703196
15245,134,8,4610.84,31.154324324324325,3021,72,United Kingdom,377.625,4.90527477843843,2.1972245773362196,8.43638218867962,8.013674142832684,4.290459441148391
15246,238,3,780.4,15.301960784313724,359,45,United Kingdom,119.66666666666667,5.476463551931511,1.3862943611198906,6.66108718262097,5.886104031450156,3.828641396489095
15247,122,3,976.06,57.41529411764706,514,13,United Kingdom,171.33333333333334,4.812184355372417,1.3862943611198906,6.884548062644319,6.244166900663736,2.6390573296152584
15248,411,3,1893.93,17.867264150943395,1065,103,United Kingdom,355.0,6.021023349349527,1.3862943611198906,7.546937177520269,6.97166860472579,4.6443908991413725
15249,32,18,9266.0,18.45816733067729,4980,304,United Kingdom,276.6666666666667,3.4965075614664802,2.9444389791664403,9.134214981586691,8.513385953073284,5.720311776607412
15250,641,1,60.0,20.0,48,3,United Kingdom,48.0,6.464588303689961,0.6931471805599453,4.110873864173311,3.8918202981106265,1.3862943611198906
15251,9,21,20324.54,88.3675652173913,12108,183,United Kingdom,576.5714285714286,2.302585092994046,3.091042453358316,9.919633502328765,9.401704256754366,5.214935757608986
15252,36,5,2103.41,17.82550847457627,1430,106,United Kingdom,286.0,3.6109179126442243,1.791759469228055,7.6517904217936605,7.266128779556451,4.672828834461906
15253,16,8,2055.09,17.716293103448276,1588,102,United Kingdom,198.5,2.833213344056216,2.1972245773362196,7.628561399936054,7.370860166536716,4.634728988229636
15254,127,3,1088.35,16.244029850746266,711,64,United Kingdom,237.0,4.852030263919617,1.3862943611198906,6.993336467072343,6.568077911411976,4.174387269895637
15255,67,9,3729.42,19.732380952380954,2226,137,United Kingdom,247.33333333333334,4.219507705176107,2.302585092994046,8.22427610683509,7.708410667257367,4.927253685157205
15256,149,2,170.4,17.04,92,6,United Kingdom,46.0,5.0106352940962555,1.0986122886681098,5.1440000061636795,4.532599493153256,1.9459101490553132
15257,283,2,685.9,57.15833333333333,71,11,United Kingdom,35.5,5.648974238161206,1.0986122886681098,6.5321887212198355,4.276666119016055,2.4849066497880004
15258,169,2,623.16,18.328235294117647,142,32,United Kingdom,71.0,5.135798437050262,1.0986122886681098,6.4364067457583465,4.962844630259907,3.4965075614664802
15259,513,4,1182.3799999999999,20.74350877192982,631,50,United Kingdom,157.75,6.2422232654551655,1.6094379124341003,7.076130029643467,6.448889394146858,3.9318256327243257
15260,100,25,9188.23,23.086005025125626,4722,186,United Kingdom,188.88,4.61512051684126,3.258096538021482,9.125787425114728,8.460199469896118,5.231108616854587
15261,135,4,1508.0,16.391304347826086,806,87,United Kingdom,201.5,4.912654885736052,1.6094379124341003,7.319202458767849,6.693323668269949,4.477336814478207
15262,324,3,418.82,16.108461538461537,218,22,United Kingdom,72.66666666666667,5.783825182329737,1.3862943611198906,6.03982604798586,5.389071729816501,3.1354942159291497
15263,107,1,156.51,13.042499999999999,89,12,United Kingdom,89.0,4.68213122712422,0.6931471805599453,5.059488948313644,4.499809670330265,2.5649493574615367
15264,64,2,848.4,15.425454545454546,443,52,United Kingdom,221.5,4.174387269895637,1.0986122886681098,6.744530217879171,6.095824562432225,3.970291913552122
15265,151,4,3345.64,17.334922279792746,1570,179,United Kingdom,392.5,5.0238805208462765,1.6094379124341003,8.115712136418376,7.359467638255621,5.19295685089021
15266,338,5,852.21,18.938000000000002,236,38,United Kingdom,47.2,5.82600010738045,1.791759469228055,6.749005707109851,5.4680601411351315,3.6635616461296463
15267,22,5,1717.36,156.12363636363636,944,8,United Kingdom,188.8,3.1354942159291497,1.791759469228055,7.449125626576209,6.851184927493743,2.1972245773362196
15268,479,3,961.9000000000001,43.722727272727276,428,21,United Kingdom,142.66666666666666,6.173786103901937,1.3862943611198906,6.869949564246238,6.061456918928017,3.091042453358316
15269,24,3,1225.3600000000001,35.010285714285715,372,33,United Kingdom,124.0,3.2188758248682006,1.3862943611198906,7.111805711239658,5.921578419643816,3.5263605246161616
15270,16,21,8524.86,50.74321428571429,4010,66,United Kingdom,190.95238095238096,2.833213344056216,3.091042453358316,9.050859176829093,8.296795865770052,4.204692619390966
15271,7,24,4709.54,7.547339743589744,2524,369,United Kingdom,105.16666666666667,2.0794415416798357,3.2188758248682006,8.45755783012022,7.83399634170946,5.91350300563827
15272,57,6,2085.48,6.793094462540717,687,257,United Kingdom,114.5,4.060443010546419,1.9459101490553132,7.643233714555521,6.5337888379333435,5.552959584921617
15273,600,1,228.96,228.96,216,1,United Kingdom,216.0,6.398594934535208,0.6931471805599453,5.43790538075509,5.37989735354046,0.6931471805599453
15274,4,2,716.57,15.246170212765959,619,44,United Kingdom,309.5,1.6094379124341003,1.0986122886681098,6.5758705038506235,6.429719478039138,3.8066624897703196
15275,38,1,615.14,15.003414634146342,498,41,United Kingdom,498.0,3.6635616461296463,0.6931471805599453,6.4234742104382585,6.212606095751519,3.7376696182833684
15276,66,4,649.53,3.4185789473684207,331,160,United Kingdom,82.75,4.204692619390966,1.6094379124341003,6.477787415259625,5.805134968916488,5.081404364984463
15277,47,2,476.34,18.32076923076923,373,23,United Kingdom,186.5,3.871201010907891,1.0986122886681098,6.168229025235398,5.924255797414532,3.1780538303479458
15278,562,4,496.15999999999997,17.10896551724138,458,29,United Kingdom,114.5,6.333279628139691,1.6094379124341003,6.208911905877311,6.129050210060545,3.4011973816621555
15279,355,5,1580.54,16.814255319148934,802,74,United Kingdom,160.4,5.87493073085203,1.791759469228055,7.366154334869737,6.688354713946762,4.31748811353631
15280,172,3,406.21999999999997,6.659344262295082,513,48,United Kingdom,171.0,5.153291594497779,1.3862943611198906,6.009353579943722,6.2422232654551655,3.8918202981106265
15281,59,16,8543.57,16.36699233716475,5233,427,United Kingdom,327.0625,4.0943445622221,2.833213344056216,9.053051272457877,8.562931083090092,6.059123195581797
15282,570,1,348.59,12.91074074074074,395,27,United Kingdom,395.0,6.3473892096560105,0.6931471805599453,5.856761039253281,5.981414211254481,3.332204510175204
15283,390,3,148.33,16.48111111111111,27,9,United Kingdom,9.0,5.968707559985366,1.3862943611198906,5.006158622069178,3.332204510175204,2.302585092994046
15284,500,1,24.75,24.75,5,1,United Kingdom,5.0,6.2166061010848646,0.6931471805599453,3.248434627109745,1.791759469228055,0.6931471805599453
15285,408,1,94.92,15.82,120,6,United Kingdom,120.0,6.013715156042802,0.6931471805599453,4.5635145107192585,4.795790545596741,1.9459101490553132
15286,50,1,240.55,80.18333333333334,55,3,United Kingdom,55.0,3.9318256327243257,0.6931471805599453,5.4870764910004155,4.02535169073515,1.3862943611198906
15287,22,5,856.03,23.77861111111111,1010,23,United Kingdom,202.0,3.1354942159291497,1.791759469228055,6.753472923819396,6.918695219020472,3.1780538303479458
15288,43,10,3883.13,21.45375690607735,1404,128,United Kingdom,140.4,3.784189633918261,2.3978952727983707,8.264654299499902,7.247792581767846,4.859812404361672
15289,29,5,1593.09,16.42360824742268,1627,67,United Kingdom,325.4,3.4011973816621555,1.791759469228055,7.37405831948775,7.395107546562485,4.219507705176107
15290,5,26,10496.28,35.946164383561644,6567,106,United Kingdom,252.57692307692307,1.791759469228055,3.295836866004329,9.258871454967936,8.789964651132264,4.672828834461906
15291,26,40,13846.56,56.28682926829268,5017,116,United Kingdom,125.425,3.295836866004329,3.713572066704308,9.53586432280995,8.520786726926367,4.762173934797756
15292,201,1,180.94,7.2376,56,24,United Kingdom,56.0,5.308267697401205,0.6931471805599453,5.203676962393915,4.04305126783455,3.2188758248682006
15293,666,1,247.5,13.026315789473685,178,19,United Kingdom,178.0,6.502790045915623,0.6931471805599453,5.5154428455366835,5.187385805840755,2.995732273553991
15294,411,1,233.35,15.556666666666667,97,15,United Kingdom,97.0,6.021023349349527,0.6931471805599453,5.456815724368715,4.584967478670572,2.772588722239781
15295,654,1,217.23999999999998,4.098867924528301,151,50,United Kingdom,151.0,6.484635235635252,0.6931471805599453,5.3855953746550975,5.0238805208462765,3.9318256327243257
15296,51,12,10342.83,19.332392523364486,5464,342,United Kingdom,455.3333333333333,3.9512437185814275,2.5649493574615367,9.244145485668538,8.60611940061064,5.8377304471659395
15297,10,3,641.94,16.46,292,30,United Kingdom,97.33333333333333,2.3978952727983707,1.3862943611198906,6.466051407286527,5.680172609017068,3.4339872044851463
15298,2,23,9459.37,21.401289592760183,6286,199,United Kingdom,273.30434782608694,1.0986122886681098,3.1780538303479458,9.154866773331808,8.74623928838306,5.298317366548036
15299,67,10,7991.54,614.7338461538461,5453,9,United Kingdom,545.3,4.219507705176107,2.3978952727983707,8.986263885613372,8.604104563405533,2.302585092994046
15300,64,1,496.44,17.73,292,28,United Kingdom,292.0,4.174387269895637,0.6931471805599453,6.2094749463104435,5.680172609017068,3.367295829986474
15301,51,17,7603.4400000000005,20.00905263157895,4290,231,United Kingdom,252.35294117647058,3.9512437185814275,2.8903717578961645,8.936487566216204,8.364275084991524,5.44673737166631
15302,730,1,308.0,20.533333333333335,102,15,United Kingdom,102.0,6.594413459749778,0.6931471805599453,5.733341276897746,4.634728988229636,2.772588722239781
15303,290,3,1224.18,17.741739130434784,514,63,United Kingdom,171.33333333333334,5.673323267171493,1.3862943611198906,7.110843050959893,6.244166900663736,4.1588830833596715
15304,61,9,919.5500000000001,31.708620689655174,133,8,United Kingdom,14.777777777777779,4.127134385045092,2.302585092994046,6.824971317503215,4.897839799950911,2.1972245773362196
15305,555,1,93.6,18.72,40,5,United Kingdom,40.0,6.320768294250582,0.6931471805599453,4.549657476057832,3.713572066704308,1.791759469228055
15306,64,9,3484.73,21.51067901234568,3074,123,United Kingdom,341.55555555555554,4.174387269895637,2.302585092994046,8.15643277041254,8.031060180240619,4.820281565605037
15307,96,1,205.3,17.108333333333334,37,12,United Kingdom,37.0,4.574710978503383,0.6931471805599453,5.329331420077207,3.6375861597263857,2.5649493574615367
15308,274,1,310.47,16.340526315789475,175,19,United Kingdom,175.0,5.616771097666572,0.6931471805599453,5.741303025403381,5.170483995038151,2.995732273553991
15309,611,4,797.96,14.777037037037038,440,49,United Kingdom,110.0,6.416732282512326,1.6094379124341003,6.683310881934879,6.089044875446846,3.912023005428146
15310,479,1,1634.64,36.32533333333333,1476,45,United Kingdom,1476.0,6.173786103901937,0.6931471805599453,7.399789444048626,7.29776828253138,3.828641396489095
15311,1,208,116771.16,26.335399188092016,71010,864,United Kingdom,341.3942307692308,0.6931471805599453,5.342334251964811,11.667979964800535,11.17059007360057,6.762729506931879
15312,75,12,2930.19,17.976625766871166,1693,118,United Kingdom,141.08333333333334,4.330733340286331,2.5649493574615367,7.983163762901939,7.434847875211999,4.77912349311153
15313,110,1,52.0,52.0,25,1,United Kingdom,25.0,4.709530201312334,0.6931471805599453,3.970291913552122,3.258096538021482,0.6931471805599453
15314,199,3,820.4499999999999,16.409,750,49,United Kingdom,250.0,5.298317366548036,1.3862943611198906,6.711071071352346,6.621405651764134,3.912023005428146
15315,64,2,570.5,15.41891891891892,862,35,United Kingdom,431.0,4.174387269895637,1.0986122886681098,6.348264483234865,6.760414691083428,3.58351893845611
15316,327,1,165.0,165.0,100,1,United Kingdom,100.0,5.793013608384144,0.6931471805599453,5.111987788356544,4.61512051684126,0.6931471805599453
15317,677,1,129.75,25.95,45,5,United Kingdom,45.0,6.519147287940395,0.6931471805599453,4.873287102945032,3.828641396489095,1.791759469228055
15318,4,1,312.62,9.473333333333333,642,33,United Kingdom,642.0,1.6094379124341003,0.6931471805599453,5.748182061952885,6.466144724237619,3.5263605246161616
15319,284,1,204.5,12.78125,175,16,United Kingdom,175.0,5.652489180268651,0.6931471805599453,5.32544603393629,5.170483995038151,2.833213344056216
15320,44,1,267.13,7.420277777777778,326,36,United Kingdom,326.0,3.8066624897703196,0.6931471805599453,5.591471937527057,5.7899601708972535,3.6109179126442243
15321,71,12,6709.7300000000005,21.714336569579288,3653,242,United Kingdom,304.4166666666667,4.276666119016055,2.5649493574615367,8.811463016894713,8.203577736937952,5.493061443340548
15322,86,2,1390.86,16.75734939759036,971,76,United Kingdom,485.5,4.465908118654584,1.0986122886681098,7.238396261123746,6.879355804460439,4.343805421853684
15323,563,3,434.6,14.986206896551725,188,29,United Kingdom,62.666666666666664,6.335054251498059,1.3862943611198906,6.076724391058805,5.241747015059643,3.4011973816621555
15324,701,1,140.22000000000003,17.527500000000003,74,8,United Kingdom,74.0,6.553933404025811,0.6931471805599453,4.950318958088201,4.31748811353631,2.1972245773362196
15325,104,8,1602.01,7.120044444444445,1383,164,United Kingdom,172.875,4.653960350157523,2.1972245773362196,7.379638390893277,7.232733136177615,5.10594547390058
15326,334,5,1700.52,13.182325581395348,1351,94,United Kingdom,270.2,5.814130531825066,1.791759469228055,7.43927724820629,7.20934025660291,4.553876891600541
15327,53,1,208.75,20.875,116,10,United Kingdom,116.0,3.9889840465642745,0.6931471805599453,5.345916345347316,4.762173934797756,2.3978952727983707
15328,408,1,107.24,13.405,88,8,United Kingdom,88.0,6.013715156042802,0.6931471805599453,4.684350983862532,4.48863636973214,2.1972245773362196
15329,39,11,2984.33,19.25374193548387,1219,98,United Kingdom,110.81818181818181,3.6888794541139363,2.4849066497880004,8.001465572480015,7.106606137727303,4.59511985013459
15330,32,2,714.96,54.99692307692308,1312,10,United Kingdom,656.0,3.4965075614664802,1.0986122886681098,6.5736242994783,7.180069874302796,2.3978952727983707
15331,500,3,767.91,17.4525,701,41,United Kingdom,233.66666666666666,6.2166061010848646,1.3862943611198906,6.644973927545967,6.553933404025811,3.7376696182833684
15332,366,6,6553.74,34.675873015873016,2958,113,Lithuania,493.0,5.905361848054571,1.9459101490553132,8.787943731032811,7.99260665240021,4.736198448394496
15333,208,1,1028.56,64.285,344,16,United Kingdom,344.0,5.342334251964811,0.6931471805599453,6.936886805488385,5.84354441703136,2.833213344056216
15334,157,3,351.67,3.5522222222222224,274,67,United Kingdom,91.33333333333333,5.062595033026967,1.3862943611198906,5.8655327755013085,5.616771097666572,4.219507705176107
15335,54,1,173.97,4.8325,80,34,United Kingdom,80.0,4.007333185232471,0.6931471805599453,5.164614530656529,4.394449154672439,3.5553480614894135
15336,402,1,240.5,16.033333333333335,84,15,United Kingdom,84.0,5.998936561946683,0.6931471805599453,5.486869473092628,4.442651256490317,2.772588722239781
15337,411,1,373.02,17.762857142857143,200,21,United Kingdom,200.0,6.021023349349527,0.6931471805599453,5.924309271920574,5.303304908059076,3.091042453358316
15338,677,1,283.43,4.723833333333333,150,56,United Kingdom,150.0,6.519147287940395,0.6931471805599453,5.650487177597977,5.017279836814924,4.04305126783455
15339,66,7,1827.84,8.16,1143,162,United Kingdom,163.28571428571428,4.204692619390966,2.0794415416798357,7.511437165067318,7.042286171939743,5.093750200806762
15340,562,1,105.5,15.071428571428571,76,7,United Kingdom,76.0,6.333279628139691,0.6931471805599453,4.66814498514948,4.343805421853684,2.0794415416798357
15341,81,2,2402.7200000000003,100.11333333333334,1008,22,United Kingdom,504.0,4.406719247264253,1.0986122886681098,7.784772816325887,6.9167150203536085,3.1354942159291497
15342,130,1,406.09,16.920416666666664,283,24,United Kingdom,283.0,4.875197323201151,0.6931471805599453,6.0090342912180414,5.648974238161206,3.2188758248682006
15343,87,1,364.5,17.357142857142858,84,21,United Kingdom,84.0,4.477336814478207,0.6931471805599453,5.901266279189834,4.442651256490317,3.091042453358316
15344,1,3,563.94,21.69,116,21,United Kingdom,38.666666666666664,0.6931471805599453,1.3862943611198906,6.3367195308171205,4.762173934797756,3.091042453358316
15345,46,1,393.54,19.677,81,20,United Kingdom,81.0,3.8501476017100584,0.6931471805599453,5.9777205293157225,4.406719247264253,3.044522437723423
15346,333,3,596.12,16.111351351351352,260,36,United Kingdom,86.66666666666667,5.811140992976701,1.3862943611198906,6.3921180982189245,5.564520407322694,3.6109179126442243
15347,366,4,1363.6,33.25853658536585,672,29,United Kingdom,168.0,5.905361848054571,1.6094379124341003,7.2186166243813235,6.511745329644728,3.4011973816621555
15348,72,1,158.04,17.56,84,9,United Kingdom,84.0,4.290459441148391,0.6931471805599453,5.069155742908264,4.442651256490317,2.302585092994046
15349,158,2,473.81,6.580694444444444,327,65,United Kingdom,163.5,5.0689042022202315,1.0986122886681098,6.1629147240133015,5.793013608384144,4.189654742026425
15350,373,2,663.25,18.95,323,26,United Kingdom,161.5,5.924255797414532,1.0986122886681098,6.498658584639923,5.780743515792329,3.295836866004329
15351,12,10,3738.29,10.049166666666666,1491,201,United Kingdom,149.1,2.5649493574615367,2.3978952727983707,8.226651032814573,7.307872780763706,5.308267697401205
15352,549,1,114.95,3.1067567567567567,43,34,United Kingdom,43.0,6.309918278226516,0.6931471805599453,4.753159063701541,3.784189633918261,3.5553480614894135
15353,255,7,3175.95,8.206589147286822,1551,274,United Kingdom,221.57142857142858,5.545177444479562,2.0794415416798357,8.06367689602795,7.347299700743164,5.616771097666572
15354,603,3,284.4,94.8,3,1,United Kingdom,1.0,6.403574197934815,1.3862943611198906,5.653891705042736,1.3862943611198906,0.6931471805599453
15355,29,2,277.05,19.789285714285715,45,9,United Kingdom,22.5,3.4011973816621555,1.0986122886681098,5.627800953633573,3.828641396489095,2.302585092994046
15356,31,13,3464.95,4.589337748344371,2015,290,United Kingdom,155.0,3.4657359027997265,2.6390573296152584,8.150742044320372,7.60887062919126,5.673323267171493
15358,5,42,17050.41,15.088858407079647,15378,359,United Kingdom,366.14285714285717,1.791759469228055,3.7612001156935624,9.74398817723959,9.640758221439924,5.886104031450156
15359,663,8,181.35,11.334375,145,10,United Kingdom,18.125,6.498282149476434,2.1972245773362196,5.205927917254689,4.983606621708336,2.3978952727983707
15360,40,1,427.93,32.917692307692306,223,13,United Kingdom,223.0,3.713572066704308,0.6931471805599453,6.061293735451147,5.4116460518550396,2.6390573296152584
15361,362,4,689.07,68.90700000000001,373,10,United Kingdom,93.25,5.8944028342648505,1.6094379124341003,6.536793041721038,5.924255797414532,2.3978952727983707
15362,449,2,613.08,15.327000000000002,368,38,United Kingdom,184.0,6.1092475827643655,1.0986122886681098,6.420125212819335,5.910796644040527,3.6635616461296463
15363,373,2,1004.11,19.68843137254902,527,32,United Kingdom,263.5,5.924255797414532,1.0986122886681098,6.912852267239981,6.269096283706261,3.4965075614664802
15364,96,2,913.19,31.489310344827587,493,29,United Kingdom,246.5,4.574710978503383,1.0986122886681098,6.818038427312331,6.202535517187923,3.4011973816621555
15365,26,13,4557.13,20.904266055045873,2131,126,United Kingdom,163.92307692307693,3.295836866004329,2.6390573296152584,8.42466773068017,7.664815785285735,4.844187086458591
15366,75,7,2389.08,17.312173913043477,2447,86,United Kingdom,349.57142857142856,4.330733340286331,2.0794415416798357,7.779082117168702,7.803026643632217,4.465908118654584
15367,57,11,5081.33,18.212652329749105,2944,214,United Kingdom,267.6363636363636,4.060443010546419,2.4849066497880004,8.533525096836854,7.987864096085687,5.3706380281276624
15368,21,2,722.74,90.3425,406,8,United Kingdom,203.0,3.091042453358316,1.0986122886681098,6.584432211866017,6.008813185442595,2.1972245773362196
15369,492,11,6251.26,105.9535593220339,3288,44,United Kingdom,298.90909090909093,6.20050917404269,2.4849066497880004,8.740698277368923,8.098338846189057,3.8066624897703196
15370,41,8,3739.01,25.965347222222224,1397,90,United Kingdom,174.625,3.7376696182833684,2.1972245773362196,8.226843564201795,7.242797922793756,4.51085950651685
15371,662,1,59.400000000000006,59.400000000000006,12,1,United Kingdom,12.0,6.4967749901858625,0.6931471805599453,4.100989104940769,2.5649493574615367,0.6931471805599453
15372,137,8,6017.06,105.56245614035089,6410,45,United Kingdom,801.25,4.927253685157205,2.1972245773362196,8.702520227230021,8.765770543987257,3.828641396489095
15373,8,17,3421.39,17.0218407960199,769,107,United Kingdom,45.23529411764706,2.1972245773362196,2.8903717578961645,8.138094416397738,6.646390514847729,4.68213122712422
15374,129,2,307.32,30.732,290,8,United Kingdom,145.0,4.867534450455582,1.0986122886681098,5.731138204666056,5.673323267171493,2.1972245773362196
15375,690,1,60.959999999999994,10.159999999999998,84,6,United Kingdom,84.0,6.53813982376767,0.6931471805599453,4.1264890155486675,4.442651256490317,1.9459101490553132
15376,40,3,1233.3600000000001,10.541538461538462,619,100,United Kingdom,206.33333333333334,3.713572066704308,1.3862943611198906,7.118307896116917,6.429719478039138,4.61512051684126
15377,383,4,1211.75,57.70238095238095,253,15,United Kingdom,63.25,5.950642552587727,1.6094379124341003,7.100645787125326,5.537334267018537,2.772588722239781
15378,463,2,246.5,20.541666666666668,130,8,United Kingdom,65.0,6.139884552226255,1.0986122886681098,5.511410582008745,4.875197323201151,2.1972245773362196
15379,169,8,4877.84,18.546920152091257,3000,177,United Kingdom,375.0,5.135798437050262,2.1972245773362196,8.492662765672868,8.006700845440367,5.181783550292085
15380,9,11,3479.0600000000004,65.64264150943397,1032,27,United Kingdom,93.81818181818181,2.302585092994046,2.4849066497880004,8.154804813999199,6.940222469119639,3.332204510175204
15381,214,5,1890.5700000000002,78.77375,802,20,United Kingdom,160.4,5.3706380281276624,1.791759469228055,7.545162451054191,6.688354713946762,3.044522437723423
15382,15,12,13733.550000000001,21.730300632911394,9178,315,United Kingdom,764.8333333333334,2.772588722239781,2.5649493574615367,9.527669834978457,9.12467354521909,5.755742213586912
15384,170,4,2027.79,17.184661016949153,1767,83,United Kingdom,441.75,5.14166355650266,1.6094379124341003,7.615194835208677,7.477604243197589,4.430816798843313
15385,40,3,942.08,44.860952380952384,428,18,United Kingdom,142.66666666666666,3.713572066704308,1.3862943611198906,6.849151114666084,6.061456918928017,2.9444389791664403
15386,186,1,394.14,12.714193548387096,446,31,United Kingdom,446.0,5.231108616854587,0.6931471805599453,5.979240132485259,6.102558594613569,3.4657359027997265
15387,492,1,468.65,23.432499999999997,335,20,United Kingdom,335.0,6.20050917404269,0.6931471805599453,6.151987736440525,5.817111159963204,3.044522437723423
15388,270,1,140.54,14.053999999999998,88,10,Canada,88.0,5.602118820879701,0.6931471805599453,4.952582362647639,4.48863636973214,2.3978952727983707
15389,172,5,2733.8,455.6333333333334,3940,2,United Kingdom,788.0,5.153291594497779,1.791759469228055,7.913813586039639,8.279189777195004,1.0986122886681098
15390,396,2,1216.66,15.800779220779221,894,77,Canada,447.0,5.983936280687191,1.0986122886681098,7.104686263160091,6.796823718274855,4.356708826689592
15391,584,1,289.87,24.155833333333334,109,12,United Kingdom,109.0,6.371611847231857,0.6931471805599453,5.672876431960318,4.700480365792417,2.5649493574615367
15392,5,7,2911.62,20.219583333333333,2144,100,United Kingdom,306.2857142857143,1.791759469228055,2.0794415416798357,7.976808298741926,7.6708948313621175,4.61512051684126
15393,16,5,891.34,20.257727272727273,378,37,United Kingdom,75.6,2.833213344056216,1.791759469228055,6.793847225874017,5.937536205082426,3.6375861597263857
15394,10,11,5286.8,23.28986784140969,2372,129,United Kingdom,215.63636363636363,2.3978952727983707,2.4849066497880004,8.57315755933367,7.771910256435763,4.867534450455582
15395,326,1,107.45,15.35,17,7,United Kingdom,17.0,5.7899601708972535,0.6931471805599453,4.6862892372728835,2.8903717578961645,2.0794415416798357
15396,113,2,796.38,49.77375,278,16,United Kingdom,139.0,4.736198448394496,1.0986122886681098,6.681331353117785,5.631211781821365,2.833213344056216
15397,290,1,94.0,15.666666666666666,20,6,United Kingdom,20.0,5.673323267171493,0.6931471805599453,4.553876891600541,3.044522437723423,1.9459101490553132
15398,16,2,1345.53,18.43191780821918,769,60,United Kingdom,384.5,2.833213344056216,1.0986122886681098,7.205286191988605,6.646390514847729,4.110873864173311
15399,1,3,815.77,16.3154,611,45,United Kingdom,203.66666666666666,0.6931471805599453,1.3862943611198906,6.705357537478585,6.416732282512326,3.828641396489095
15400,92,8,1302.3,48.233333333333334,662,16,United Kingdom,82.75,4.532599493153256,2.1972245773362196,7.172654788536674,6.4967749901858625,2.833213344056216
15401,452,2,216.95000000000002,15.496428571428572,93,14,United Kingdom,46.5,6.115892125483034,1.0986122886681098,5.384265678684402,4.543294782270004,2.70805020110221
15402,149,6,1830.54,13.973587786259541,2034,79,United Kingdom,339.0,5.0106352940962555,1.9459101490553132,7.512912422002219,7.618251097876695,4.382026634673881
15403,492,2,170.88,21.36,492,6,United Kingdom,246.0,6.20050917404269,1.0986122886681098,5.146796558906795,6.20050917404269,1.9459101490553132
15404,376,1,257.06,16.06625,334,16,United Kingdom,334.0,5.932245187448011,0.6931471805599453,5.5531921160237,5.814130531825066,2.833213344056216
15405,189,2,659.84,21.994666666666667,348,29,United Kingdom,174.0,5.247024072160486,1.0986122886681098,6.493511753062391,5.855071922202427,3.4011973816621555
15406,31,4,975.87,7.998934426229508,547,108,United Kingdom,136.75,3.4657359027997265,1.6094379124341003,6.884353582800518,6.306275286948016,4.6913478822291435
15407,34,4,1056.44,6.90483660130719,558,142,United Kingdom,139.5,3.5553480614894135,1.6094379124341003,6.963606171722143,6.326149473155099,4.962844630259907
15408,264,1,267.18,7.858235294117647,106,34,United Kingdom,106.0,5.579729825986222,0.6931471805599453,5.591658396851496,4.672828834461906,3.5553480614894135
15409,721,1,131.25,14.583333333333334,59,9,United Kingdom,59.0,6.582025138892826,0.6931471805599453,4.8846940707384086,4.0943445622221,2.302585092994046
15410,84,10,4685.72,28.9241975308642,1902,80,United Kingdom,190.2,4.442651256490317,2.3978952727983707,8.45248825643265,7.551186867296149,4.394449154672439
15411,26,4,1358.88,13.726060606060607,530,86,United Kingdom,132.5,3.295836866004329,1.6094379124341003,7.215151739543018,6.274762021241939,4.465908118654584
15412,171,1,190.53,19.053,108,10,United Kingdom,108.0,5.147494476813453,0.6931471805599453,5.25504445431457,4.6913478822291435,2.3978952727983707
15413,692,5,6798.72,271.9488,2694,20,United Kingdom,538.8,6.541029999189903,1.791759469228055,8.824636713845836,7.899153483343097,3.044522437723423
15414,10,3,774.9000000000001,19.86923076923077,443,37,United Kingdom,147.66666666666666,2.3978952727983707,1.3862943611198906,6.654023645899904,6.095824562432225,3.6375861597263857
15415,313,1,572.8100000000001,11.933541666666668,575,46,United Kingdom,575.0,5.749392985908253,0.6931471805599453,6.3522983310705525,6.3561076606958915,3.8501476017100584
15416,65,7,4572.82,20.056228070175436,2420,189,United Kingdom,345.7142857142857,4.189654742026425,2.0794415416798357,8.428104020944367,7.791935956938058,5.247024072160486
15417,85,1,508.8,18.17142857142857,284,28,United Kingdom,284.0,4.454347296253507,0.6931471805599453,6.234018491942015,5.652489180268651,3.367295829986474
15418,425,2,452.32,6.555362318840579,266,64,United Kingdom,133.0,6.054439346269371,1.0986122886681098,6.116598277864748,5.58724865840025,4.174387269895637
15419,25,1,135.86,16.9825,230,8,United Kingdom,230.0,3.258096538021482,0.6931471805599453,4.918958505524352,5.442417710521793,2.1972245773362196
